property_id,description.sold_price,description.baths,description.garage,description.stories,description.beds,description.type,location.address.postal_code,location.address.coordinate.lon,location.address.coordinate.lat,location.address.city,location.address.state_code,location.county.name,property.sqft,property_age,basement,central_air,community_outdoor_space,community_security_features,dining_room,dishwasher,fireplace,forced_air,garage_1_or_more,garage_2_or_more,hardwood_floors,laundry_room,recreation_facilities,shopping,single_story,two_or_more_stories,washer_dryer,city_mean_sale_price
8210500445,11.61909465356394,2.0,0.0,1.0,3.0,single_family,36107,-86.271969,32.369906,Montgomery,AL,Montgomery,9.021235862885396,75.0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,1,12.053781176469908
7562349221,12.806284573911311,3.0,2.0,1.0,3.0,townhomes,68516,-96.63957,40.745865,Lincoln,NE,Lancaster,8.452121194672523,10.0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,12.722580218358145
8821677615,14.016000237043949,4.0,2.0,1.0,3.0,single_family,73013,-97.474152,35.602443,Edmond,OK,Oklahoma,10.749570389366786,16.0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,0,13.339993356877802
4484481091,12.509877789891931,2.0,1.0,0.0,3.0,single_family,12203,-73.823089,42.668098,Albany,NY,Albany,8.910045761473558,60.0,1,1,1,0,0,1,0,1,1,0,1,1,0,1,0,0,1,12.397054572622922
3086266444,12.971542813248437,2.0,0.0,2.0,4.0,multi_family,2908,-71.424266,41.84322,Providence,RI,Providence,8.294049640102028,95.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,13.357013834317922
6452331770,12.706850963741102,3.0,2.0,2.0,3.0,single_family,30315,-84.392588,33.686138,Atlanta,GA,Fulton,8.641885635373555,19.0,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,13.191588795587576
4143386712,12.60987303543023,3.0,2.0,2.0,4.0,single_family,40601,-84.785796,38.181752,Frankfort,KY,Franklin,8.712430973476739,20.0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,12.489348436729408
8164375970,12.793862088206213,2.0,0.0,2.0,4.0,single_family,37217,-86.623412,36.086417,Nashville,TN,Davidson,9.431962766918454,58.0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,13.483529620343164
9794315846,13.47302165746721,4.0,2.0,3.0,3.0,townhomes,30328,-84.376717,33.920727,Sandy Springs,GA,Fulton,7.176254532017144,6.0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,13.159018623071072
5323561016,12.660331092405906,3.0,2.0,2.0,3.0,single_family,27616,-78.562663,35.841728,Raleigh,NC,Wake,8.27410200229233,21.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,13.24467031491859
7336508531,12.04355959836804,2.0,1.0,1.0,1.0,single_family,55118,-93.061088,44.91969,Saint Paul,MN,Ramsey,8.545002892055505,106.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,12.883975543735694
6563723524,13.151924121391561,3.0,2.0,2.0,4.0,single_family,23227,-77.435218,37.642668,Richmond,VA,Henrico,9.790374843904484,21.0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,13.014891498584698
8614963827,10.645448706505872,2.0,0.0,2.0,2.0,single_family,62703,-89.644472,39.772564,Springfield,IL,Sangamon,8.302513718514158,105.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11.911952316152055
3111256269,10.12667110305036,0.0,0.0,0.0,4.0,land,6106,-72.711459,41.733843,Hartford,CT,Hartford,8.561784074744113,103.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,12.681933425252732
3883221003,11.934926432385152,1.0,0.0,0.0,2.0,single_family,12209,-73.774393,42.641804,Albany,NY,Albany,7.869019376499023,100.0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,12.397054572622922
3052374794,12.345838935721968,1.0,2.0,1.0,2.0,condos,6106,-72.673042,41.758762,Hartford,CT,Hartford,7.005789019253503,145.0,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0,12.681933425252732
7913455543,12.721888795877375,1.0,0.0,0.0,2.0,single_family,50317,-93.575457,41.610313,Des Moines,IA,Polk,8.836809882398365,114.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,12.32388571440559
6370608447,12.948012371209098,1.0,0.0,1.0,2.0,single_family,30317,-84.312052,33.748029,Atlanta,GA,DeKalb,8.379539026117442,105.0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,13.191588795587576
1663867887,12.834683971615659,2.0,2.0,0.0,3.0,single_family,97302,-123.050702,44.890231,Salem,OR,Marion,9.121399862679535,67.0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,12.920203277032849
1505474423,11.711784520403112,2.0,0.0,0.0,3.0,mobile,95758,-121.408951,38.449059,Elk Grove,CA,Sacramento,6.79346613258001,27.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,11.711784520403112
8656536510,12.08954444723597,2.0,0.0,1.0,4.0,single_family,36109,-86.237024,32.37289,Montgomery,AL,Montgomery,9.444067716830038,58.0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,12.053781176469908
9063303213,12.013706813470414,1.0,0.0,0.0,1.0,condo_townhome_rowhome_coop,29205,-81.003883,33.999073,Columbia,SC,Richland,6.322565239927284,95.0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,12.398518513382573
2683189821,13.049794835104816,2.0,2.0,1.0,3.0,single_family,89703,-119.773384,39.179461,Carson City,NV,Carson City,9.16785032035523,61.0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,13.236370896291081
3809024878,14.096923772119156,2.0,2.0,1.0,2.0,single_family,2906,-71.396824,41.83786,Providence,RI,Providence,8.971702399703325,42.0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,13.357013834317922
5157172037,12.301387370778713,2.0,0.0,3.0,4.0,townhomes,8611,-74.748668,40.204528,Trenton,NJ,Mercer,7.385851078125209,115.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12.161837685474785
9503134992,14.220976332738882,4.0,0.0,4.0,6.0,townhomes,21401,-76.49173,38.975868,Annapolis,MD,Anne Arundel,7.789868559054706,125.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,13.577082648520628
8120325607,12.940843898859598,3.0,2.0,2.0,4.0,single_family,72211,-92.414595,34.762832,Little Rock,AR,Pulaski,9.790374843904484,43.0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,12.499362636049508
5664744294,12.779875885354993,2.0,2.0,1.0,3.0,single_family,19904,-75.55868,39.096065,Dover,DE,Kent,9.989573501449257,29.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,12.663812781653967
4261378972,12.34148164933907,2.0,2.0,1.0,2.0,condos,17110,-76.87315,40.330519,Harrisburg,PA,Dauphin,8.27410200229233,26.0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,12.398328031390978
2078621380,13.017005083966255,2.0,3.0,2.0,4.0,single_family,98503,-122.774597,47.047479,Olympia,WA,Thurston,8.999742789830492,51.0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,13.099946485895329
6260987299,12.691583538230217,2.0,2.0,1.0,3.0,single_family,19901,-75.493126,39.183357,Dover,DE,Kent,10.864235264358811,31.0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,12.663812781653967
9425498739,13.132315688453556,2.0,0.0,2.0,3.0,townhomes,23221,-77.47854,37.560942,Richmond,VA,Richmond City,7.750614732770409,106.0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,13.014891498584698
8318156617,13.4856180275228,4.0,2.0,2.0,3.0,single_family,55116,-93.161118,44.920886,Saint Paul,MN,Ramsey,8.545002892055505,93.0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,12.883975543735694
6051050696,11.944714374881176,1.0,0.0,1.0,2.0,condos,30316,-84.333369,33.713027,Atlanta,GA,DeKalb,8.379539026117442,59.0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,13.191588795587576
1500021641,13.091906231773164,2.0,2.0,1.0,3.0,single_family,98512,-123.016451,46.98508,Olympia,WA,Thurston,9.39349491507403,6.0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,13.099946485895329
7532334823,11.982935344196433,2.0,0.0,1.0,2.0,single_family,36109,-86.244298,32.389676,Montgomery,AL,Montgomery,8.474911799159631,36.0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,12.053781176469908
5552823724,12.230770136157428,2.0,0.0,1.0,3.0,single_family,27607,-78.744123,35.806051,Raleigh,NC,Wake,9.968572799192062,46.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,13.24467031491859
3815639811,12.765691290604371,3.0,2.0,2.0,3.0,single_family,17111,-76.835758,40.27108,Harrisburg,PA,Dauphin,9.510815266226716,22.0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,12.398328031390978
3602057658,11.288543647320601,1.0,0.0,1.0,1.0,single_family,48910,-84.569998,42.717625,Lansing,MI,Ingham,8.52793528794814,101.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,11.892376606402612
2678310428,12.788291058675025,2.0,2.0,1.0,3.0,mobile,89701,-119.753362,39.155326,Carson City,NV,Carson City,8.715880102296456,36.0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,13.236370896291081
7510624033,12.733758336210744,2.0,2.0,2.0,3.0,single_family,53713,-89.368793,43.035351,Madison,WI,Dane,9.295692039075686,57.0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,12.829961740865684
4038557616,12.441148720271016,2.0,0.0,2.0,3.0,single_family,40601,-84.844425,38.204942,Frankfort,KY,Franklin,8.910045761473558,27.0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,12.489348436729408
4709149570,12.180759965737863,1.0,0.0,2.0,4.0,single_family,17112,-76.785974,40.335667,Harrisburg,PA,Dauphin,9.510815266226716,87.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,12.398328031390978
8444081384,12.47801017053037,2.0,1.0,1.0,4.0,single_family,55106,-93.03689,44.953827,Saint Paul,MN,Ramsey,8.915969311373605,68.0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,12.883975543735694
6777978146,13.140205260167273,3.0,2.0,2.0,3.0,single_family,27603,-78.707462,35.678104,Raleigh,NC,Wake,10.38080809774472,26.0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,13.24467031491859
2489964350,13.081543466215237,3.0,2.0,2.0,3.0,single_family,80239,-104.810606,39.786825,Denver,CO,Denver,8.680331928793418,25.0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,13.328800320238644
8142643320,8.24301946898925,0.0,0.0,0.0,4.0,land,62703,-89.627975,39.771624,Springfield,IL,Sangamon,8.7509996908987,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11.911952316152055
5929860536,13.465954500233115,3.0,2.0,1.0,3.0,condos,30309,-84.394049,33.805169,Atlanta,GA,Fulton,7.438383530044307,15.0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,13.191588795587576
3607144015,12.376030586840667,3.0,0.0,2.0,4.0,single_family,48917,-84.607807,42.725665,Lansing,MI,Eaton,9.510815266226716,56.0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,11.892376606402612
6237998492,12.834683971615659,3.0,0.0,2.0,3.0,single_family,27615,-78.642846,35.885374,Raleigh,NC,Wake,9.295692039075686,43.0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,13.24467031491859
9267022099,9.488047863280759,2.0,0.0,0.0,4.0,single_family,25387,-81.659027,38.371017,Charleston,WV,Kanawha,7.869019376499023,75.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.327962422522821
8894483160,13.465954500233115,4.0,2.0,2.0,4.0,single_family,55105,-93.187159,44.937279,Saint Paul,MN,Ramsey,8.723068501163928,109.0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,12.883975543735694
8145115163,12.520887034998584,2.0,2.0,2.0,2.0,condos,50309,-93.62137,41.586204,Des Moines,IA,Polk,7.095893221097532,40.0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,12.32388571440559
5092705900,12.418765780969542,1.0,0.0,1.0,1.0,condos,30306,-84.356051,33.791306,Atlanta,GA,Fulton,6.400257445308821,85.0,0,1,1,1,0,1,0,1,0,0,1,1,1,0,1,0,0,13.191588795587576
8680876245,12.441148720271016,1.0,3.0,0.0,3.0,single_family,50317,-93.552467,41.608503,Des Moines,IA,Polk,10.778143459633002,75.0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,12.32388571440559
7567034580,11.58525542883217,0.0,0.0,0.0,4.0,land,72223,-92.481706,34.772842,Little Rock,AR,Pulaski,10.065733944899032,55.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,12.499362636049508
1853248332,13.25339339419516,2.0,2.0,2.0,4.0,single_family,98503,-122.761593,47.012765,Olympia,WA,Thurston,9.21024036697585,51.0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,13.099946485895329
2773495442,12.959846800844963,2.0,2.0,1.0,4.0,single_family,97317,-122.953863,44.939777,Salem,OR,Marion,9.372629275019902,64.0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,12.920203277032849
4445938965,12.25486757159303,4.0,1.0,0.0,3.0,townhomes,46250,-86.063685,39.927518,Indianapolis,IN,Hamilton,6.77078942390898,40.0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,12.492239234278907
6977272952,12.301387370778713,2.0,0.0,3.0,4.0,townhomes,8618,-74.78191,40.236233,Trenton,NJ,Mercer,7.495541943884256,113.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,12.161837685474785
8331821356,12.515397562803473,2.0,3.0,1.0,3.0,single_family,73139,-97.514931,35.397222,Oklahoma City,OK,Oklahoma,9.295692039075686,22.0,0,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,12.321380875347504
9057543188,12.827995001361906,2.0,0.0,2.0,2.0,condos,21401,-76.530273,38.991646,Annapolis,MD,Anne Arundel,7.363913501405819,29.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,13.577082648520628
2714270443,12.985399815906522,3.0,2.0,1.0,2.0,townhomes,85018,-112.001261,33.486444,Phoenix,AZ,Maricopa,6.97166860472579,25.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,13.155831386629213
7429199141,12.779594156325743,3.0,2.0,0.0,3.0,single_family,50321,-93.647513,41.552635,Des Moines,IA,Polk,10.184333813978627,72.0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,12.32388571440559
6029118605,13.303018546545275,3.0,0.0,2.0,4.0,single_family,21403,-76.490913,38.94141,Annapolis,MD,Anne Arundel,9.658928824466434,47.0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,13.577082648520628
5485469737,12.57729476436913,3.0,0.0,3.0,3.0,condos,21403,-76.506462,38.952835,Annapolis,MD,Anne Arundel,7.390798521735676,26.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,13.577082648520628
7997216817,12.69771850797869,2.0,2.0,1.0,3.0,multi_family,53711,-89.482615,43.031012,Madison,WI,Dane,9.660332602134424,64.0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,12.829961740865684
7855901001,11.904974309480183,2.0,1.0,1.0,3.0,single_family,72002,-92.41478,34.627914,Alexander,AR,Pulaski,9.16785032035523,36.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,11.904974309480183
6976490367,11.695255355062795,2.0,0.0,2.0,3.0,townhomes,8638,-74.749745,40.22803,Trenton,NJ,Mercer,7.283448228756631,134.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12.161837685474785
8270878331,13.049794835104816,4.0,2.0,2.0,3.0,single_family,53593,-89.565483,43.05767,Verona,WI,Dane,8.379539026117442,8.0,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,13.068437146194487
7060409810,13.455975814408239,2.0,1.0,1.0,3.0,single_family,53711,-89.44224,43.050783,Madison,WI,Dane,8.967249182852276,75.0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,12.829961740865684
5259855667,13.681866016081473,6.0,2.0,2.0,5.0,single_family,27614,-78.567521,35.926149,Raleigh,NC,Wake,9.254835611862735,21.0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,13.24467031491859
4078885635,12.706850963741102,2.0,1.0,2.0,4.0,single_family,46220,-86.125143,39.873411,Indianapolis,IN,Marion,9.16785032035523,73.0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,12.492239234278907
3149247078,12.185875040240456,0.0,3.0,0.0,3.0,multi_family,17110,-76.900123,40.296987,Harrisburg,PA,Dauphin,7.869019376499023,125.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12.398328031390978
3523646630,11.51293546492023,1.0,0.0,1.0,2.0,single_family,17103,-76.850466,40.279397,Harrisburg,PA,Dauphin,8.27410200229233,85.0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,12.398328031390978
3114440688,9.210440366976517,6.0,0.0,3.0,5.0,townhomes,17104,-76.866553,40.263267,Harrisburg,PA,Dauphin,6.77078942390898,125.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12.398328031390978
7502373005,11.917730355182513,1.0,0.0,1.0,3.0,single_family,36109,-86.247999,32.393518,Montgomery,AL,Montgomery,9.510815266226716,71.0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,12.053781176469908
6037041636,14.151983508870947,3.0,0.0,3.0,3.0,condos,30339,-84.474748,33.864662,Atlanta,GA,Cobb,7.834788107388194,16.0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,13.191588795587576
4055355385,12.301387370778713,2.0,1.0,0.0,4.0,single_family,12205,-73.79583,42.684401,Albany,NY,Albany,8.379539026117442,95.0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,12.397054572622922
3261360123,13.51440681653079,3.0,0.0,3.0,5.0,multi_family,2125,-71.064444,42.314923,Boston,MA,Suffolk,8.552174160311482,130.0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,14.203860991477287
7300082097,11.85131015739577,3.0,0.0,1.0,3.0,single_family,36111,-86.28926,32.3413,Montgomery,AL,Montgomery,10.102133472249937,71.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12.053781176469908
5807760862,12.206077645517674,2.0,0.0,0.0,3.0,single_family,8618,-74.770671,40.226058,Trenton,NJ,Mercer,7.869019376499023,138.0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,12.161837685474785
2766620288,13.005831808336863,2.0,2.0,1.0,3.0,single_family,95838,-121.442292,38.646019,Sacramento,CA,Sacramento,8.715880102296456,36.0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,13.13856380733656
7343673803,11.938199736300925,1.0,2.0,0.0,2.0,single_family,50316,-93.60502,41.615836,Des Moines,IA,Polk,8.771525284186465,108.0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,12.32388571440559
3292979555,13.286183160425152,2.0,0.0,0.0,5.0,single_family,2136,-71.103255,42.267658,Boston,MA,Suffolk,8.071218539969863,100.0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,14.203860991477287
5407388874,11.51293546492023,1.0,0.0,2.0,2.0,townhomes,8611,-74.759867,40.205393,Trenton,NJ,Mercer,6.927557906278317,189.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12.161837685474785
3078599931,12.560247968016562,2.0,2.0,0.0,4.0,multi_family,6120,-72.665697,41.799,Hartford,CT,Hartford,8.715880102296456,99.0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,12.681933425252732
8631876055,12.733758336210744,2.0,3.0,1.0,3.0,single_family,73012,-97.532474,35.640428,Edmond,OK,Oklahoma,9.24483841238375,23.0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,13.339993356877802
7693489206,12.128116509451258,2.0,1.0,0.0,2.0,single_family,50310,-93.660092,41.617968,Des Moines,IA,Polk,9.05742226555147,77.0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,12.32388571440559
8309734514,12.479913113434042,2.0,1.0,1.0,4.0,single_family,55117,-93.107497,44.984951,Saint Paul,MN,Ramsey,8.509564164251746,78.0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,12.883975543735694
3995254591,12.971542813248437,4.0,0.0,2.0,3.0,single_family,40601,-84.847376,38.227002,Frankfort,KY,Franklin,9.39099387166944,21.0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,12.489348436729408
1652273104,13.444446876573442,3.0,4.0,3.0,4.0,single_family,98513,-122.736279,47.004523,Olympia,WA,Thurston,11.394907401697019,47.0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,13.099946485895329
3073701125,12.323860125621126,2.0,0.0,2.0,3.0,single_family,48906,-84.587385,42.760404,Lansing,MI,Ingham,9.106977858981029,65.0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,11.892376606402612
7073750039,12.32085562997422,2.0,2.0,1.0,3.0,single_family,55106,-93.06713,44.977768,Saint Paul,MN,Ramsey,8.892336539638013,117.0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,12.883975543735694
5488232460,12.721888795877375,3.0,0.0,2.0,3.0,single_family,23222,-77.440403,37.589708,Richmond,VA,Richmond City,8.474911799159631,5.0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,13.014891498584698
6407702122,12.75130259456002,2.0,1.0,2.0,2.0,single_family,8620,-74.678456,40.18926,Hamilton,NJ,Mercer,8.699348067653093,64.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,12.721391161125034
8529464413,12.948012371209098,2.0,0.0,0.0,2.0,condos,53703,-89.378292,43.081354,Madison,WI,Dane,6.913737350659685,115.0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,12.829961740865684
1907048672,13.102162710901053,3.0,2.0,3.0,2.0,condos,95818,-121.510374,38.56141,Sacramento,CA,Sacramento,7.280697195384741,9.0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,13.13856380733656
1687988398,12.468440756144114,1.0,1.0,2.0,3.0,single_family,98501,-122.868797,47.04381,Olympia,WA,Thurston,8.83884181343129,104.0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,13.099946485895329
3248953927,11.719947764402807,2.0,1.0,1.0,2.0,condos,6114,-72.677109,41.744904,Hartford,CT,Hartford,6.883462586413092,37.0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,12.681933425252732
2944061661,11.695255355062795,0.0,0.0,0.0,4.0,land,97301,-123.034397,44.966904,Salem,OR,Marion,9.372629275019902,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.920203277032849
5834621017,12.608202196848836,2.0,2.0,1.0,3.0,single_family,32311,-84.182221,30.423306,Tallahassee,FL,Leon,8.849513965486398,19.0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,12.655729311855971
1960313385,13.160527763609926,2.0,3.0,1.0,3.0,single_family,98512,-122.95277,47.030126,Olympia,WA,Thurston,9.559587800086119,52.0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,13.099946485895329
7474045814,12.180759965737863,2.0,2.0,1.0,5.0,single_family,36116,-86.223595,32.336941,Montgomery,AL,Montgomery,9.714383043445341,57.0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,12.053781176469908
3697872369,12.75130259456002,4.0,0.0,2.0,8.0,multi_family,40601,-84.905614,38.174445,Frankfort,KY,Franklin,9.18512512283512,51.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12.489348436729408
5473936524,13.161586013632684,2.0,2.0,1.0,4.0,single_family,32309,-84.202594,30.520298,Tallahassee,FL,Leon,10.08409931513136,37.0,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,12.655729311855971
6149461949,12.994532278619134,3.0,2.0,2.0,3.0,townhomes,27614,-78.579772,35.921516,Raleigh,NC,Wake,7.869019376499023,19.0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,13.24467031491859
5400075792,12.847929163278053,3.0,0.0,3.0,4.0,townhomes,21403,-76.486129,38.952025,Annapolis,MD,Anne Arundel,8.203304026795282,44.0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,13.577082648520628
8146083955,12.899222326086994,2.0,0.0,1.0,3.0,single_family,37013,-86.62762,36.008858,Antioch,TN,Davidson,9.16785032035523,22.0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,12.899222326086994
3985214371,13.463291386596133,4.0,2.0,4.0,4.0,single_family,17112,-76.845998,40.350596,Harrisburg,PA,Dauphin,10.661719979752007,36.0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,12.398328031390978
4196415356,12.230770136157428,3.0,0.0,0.0,2.0,condos,12203,-73.853185,42.69583,Albany,NY,Albany,7.151485463904735,37.0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,12.397054572622922
3307949797,12.367345048436391,1.0,2.0,0.0,4.0,single_family,12205,-73.813341,42.698724,Albany,NY,Albany,8.715880102296456,85.0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,12.397054572622922
9956282371,13.091906231773164,2.0,1.0,2.0,2.0,condos,80218,-104.964203,39.740799,Denver,CO,Denver,7.088408778675395,113.0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,13.328800320238644
1276690641,13.058360179622305,2.0,2.0,1.0,4.0,single_family,95833,-121.495385,38.616883,Sacramento,CA,Sacramento,8.768107539675803,46.0,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,13.13856380733656
4432887051,12.240478903153711,2.0,1.0,1.0,3.0,single_family,43227,-82.882583,39.94866,Columbus,OH,Franklin,8.881975184248867,65.0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,12.449643465612759
2591419335,14.347021360639646,3.0,2.0,1.0,3.0,single_family,85028,-111.984534,33.564398,Phoenix,AZ,Maricopa,10.531109058215867,48.0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,13.155831386629213
6411583038,13.049794835104816,2.0,0.0,3.0,3.0,single_family,8610,-74.691609,40.199369,Hamilton,NJ,Mercer,8.949235314374855,67.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,12.721391161125034
6397963513,13.096021455450709,1.0,0.0,1.0,2.0,single_family,27604,-78.633662,35.794641,Raleigh,NC,Wake,8.849513965486398,78.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,13.24467031491859
4043327657,12.042971193457888,1.0,0.0,1.0,2.0,single_family,40601,-84.842208,38.203454,Frankfort,KY,Franklin,6.68586094706836,27.0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,12.489348436729408
